"","year","cow","wbcode","riots","antigov","country_name.x","country_id","country_abb.x","party_banVD","oilHM","popHM","polity2","ccode","country_name.y","ccodealp","code_wb","dd_cga","ht_region","country_name","country_abb.y","banethnic","banrelig","bansys","banall","govstruct","elecSystem","partybanIEP","elecleg","elecexec","unitary","PRsystem","NewEthFrac","partybanUni"
"9497",1989,220,"FRA",0,0,"France",76,"FRA",0,0.20603,56436000,9,250,"France (1963-)","FRA",250,1,5,"France","FRN","0","0","0","0","1","2",0,"1","1",1,0,NA,0
"9500",1989,225,"CHE",0,0,"Switzerland",6,"CHE",0,0,6647000,10,756,"Switzerland","CHE",756,1,5,"Switzerland","SWZ","0","0","0","0","2","2",0,"1","0",0,0,0.300171191330506,0
"9501",1989,230,"ESP",0,0,"Spain",96,"ESP",0,0.025955,38768000,10,724,"Spain","ESP",724,1,5,"Spain","SPN","0","0","1","0","1","4",1,"1","0",1,1,0.582693259008452,0
"9502",1989,235,"PRT",0,0,"Portugal",21,"PRT",0,0,9937000,10,620,"Portugal","PRT",620,1,5,"Portugal","POR","0","0","1","0","1","3",1,"1","1",1,1,0.0231060185128904,0
"9503",1989,290,"POL",0,4,"Poland",17,"POL",1,NA,37969000,5,616,"Poland","POL",616,1,1,"Poland","POL","0","0","1","0","1","2",1,"1","0",1,0,0.0282373579372978,1
"9504",1989,305,"AUT",0,0,"Austria",144,"AUT",0,0.1,7631400,10,40,"Austria","AUT",40,1,5,"Austria","AUS","0","0","0","0","3","3",0,"1","1",0,1,0.134911357699676,0
"9505",1989,310,"HUN",0,3,"Hungary",210,"HUN",1,NA,10398261,4,348,"Hungary","HUN",348,0,1,"Hungary","HUN","0","0","0","1","1","2",1,"1","0",1,0,0.10122485949061,1
"9506",1989,325,"ITA",0,0,"Italy",82,"ITA",0,0.739,56672000,10,380,"Italy","ITA",380,1,5,"Italy","ITA","0","0","0","0","3","4",0,"1","0",0,1,0.0712173626803065,0
"9510",1989,339,"ALB",0,0,"Albania",12,"ALB",1,NA,3255133,-9,8,"Albania","ALB",8,0,1,"Albania","ALB","0","0","1","0","1","2",1,"1","0",1,0,0.0995302100348022,1
"9511",1989,350,"GRC",0,0,"Greece",164,"GRC",0,0.02,10090000,10,300,"Greece","GRC",300,1,5,"Greece","GRC","0","0","0","0","3","3",0,"1","0",0,1,0.0746562962136931,0
"9512",1989,352,"CYP",0,0,"Cyprus",156,"CYP",0,0,567700,10,196,"Cyprus (1975-)","CYP",196,1,3,"Cyprus","CYP","0","0","0","0","3","3",0,"1","1",0,1,0.342126504566838,0
"9513",1989,355,"BGR",2,3,"Bulgaria",152,"BGR",1,NA,8877000,-7,100,"Bulgaria","BGR",100,0,1,"Bulgaria","BUL","0","0","1","0","1","2",1,"1","0",1,0,0.268727726190798,1
"9514",1989,360,"ROM",1,1,"Romania",190,"ROU",1,1.2,23152000,-2,642,"Romania","ROU",642,0,1,"Romania","ROM","0","0","0","1","1","2",1,"1","0",1,0,0.200367534813553,1
"9515",1989,375,"FIN",0,0,"Finland",163,"FIN",0,0,4962000,10,246,"Finland","FIN",246,1,5,"Finland","FIN","0","0","0","0","3","3",0,"1","0",0,1,0.127065594867272,0
"9516",1989,380,"SWE",0,0,"Sweden",5,"SWE",0,0,8493000,10,752,"Sweden","SWE",752,1,5,"Sweden","SWD","0","0","0","0","1","3",0,"1","0",1,1,0.166926596983236,0
"9517",1989,385,"NOR",0,0,"Norway",186,"NOR",0,10.435,4227000,10,578,"Norway","NOR",578,1,5,"Norway","NOR","0","0","0","0","1","3",0,"1","0",1,1,0.0641841306694579,0
"9518",1989,390,"DNK",0,0,"Denmark",158,"DNK",0,0.861,5133000,10,208,"Denmark","DNK",208,1,5,"Denmark","DEN","0","0","0","0","1","3",0,"1","0",1,1,0.0552285690316217,0
"9523",1989,411,"GNQ",0,0,NA,NA,NA,NA,NA,NA,NA,226,"Equatorial Guinea","GNQ",226,0,4,"Equatorial Guinea","EQG","0","0","1","0","1",".a",1,"1","1",1,NA,NA,NA
"9524",1989,420,"GMB",0,0,"Gambia",117,"GMB",0,0,926218,7,270,"Gambia","GMB",270,0,4,"Gambia","GAM","0","0","0","0","1","1",0,"1","1",1,0,0.759433939644854,0
"9525",1989,432,"MLI",0,0,"Mali",28,"MLI",1,0,7479586,-7,466,"Mali","MLI",466,0,4,"Mali","MLI","0","0","0","1","3","1",1,"1","1",0,0,0.852409721946718,1
"9526",1989,433,"SEN",2,2,"Senegal",31,"SEN",0,0,7669139,-1,686,"Senegal","SEN",686,0,4,"Senegal","SEN","0","0","1","0","1","4",1,"1","1",1,1,0.780268443826285,0
"9527",1989,434,"BEN",2,1,"Benin",52,"BEN",1,0.1,5003324,-7,204,"Benin","BEN",204,0,4,"Benin","BEN","0","0","1","0","1","1",1,"1","0",1,0,0.783153007548526,1
"9530",1989,437,"CIV",0,0,"Ivory Coast",64,"CIV",1,0.12,12326642,-9,384,"Cote d'Ivoire","CIV",384,0,4,"Ivory Coast","CDI","0","0","0","0","1","2",0,"1","1",1,0,0.73765191524402,0
"9533",1989,450,"LBR",0,0,"Liberia",86,"LBR",1,0,2210000,-6,430,"Liberia","LBR",430,0,4,"Liberia","LBR","0","0","1","0","1","2",1,"1","1",1,0,0.88974554647391,1
"9534",1989,451,"SLE",0,0,"Sierra Leone",95,"SLE",1,0,4020000,-7,694,"Sierra Leone","SLE",694,0,4,"Sierra Leone","SIE","0","0","1","0","1",".a",1,"1","1",1,NA,0.799815602621261,1
"9536",1989,461,"TGO",0,0,"Togo",134,"TGO",1,0,3850000,-7,768,"Togo","TGO",768,0,4,"Togo","TOG","0","0","0","1","1","2",1,"1","1",1,0,0.878083026136182,1
"9537",1989,471,"CMR",0,0,"Cameroon",108,"CMR",1,0.4,11900000,-8,120,"Cameroon","CMR",120,0,4,"Cameroon","CAO","0","0","1","0","1","2",1,"1","1",1,0,NA,1
"9539",1989,481,"GAB",0,0,"Gabon",116,"GAB",1,0.72,897000,-9,266,"Gabon","GAB",266,0,4,"Gabon","GAB","0","0","0","1","3","2",1,"1","1",0,0,0.793480976849929,1
"9540",1989,482,"CAF",0,0,"Central African Republic",71,"CAF",1,0,2934680,-7,140,"Central African Republic","CAF",140,0,4,"Central African Republic","CEN","0","0","1","0","1",".a",1,"1","1",1,NA,0.784763658382386,1
"9542",1989,484,"COG",0,0,"Congo_Republic of the",112,"COG",1,0.71,2353364,-8,178,"Congo","COG",178,0,4,"Congo","CON","0","0","0","1","1","2",1,"1","0",1,0,0.707220224879107,1
"9543",1989,490,"ZAR",5,0,"Congo_Democratic Republic of",111,"COD",1,0.09617,36659641,-9,180,"Congo, Democratic Republic","COD",180,0,4,"Democratic Republic of the Congo","DRC","0","0","1","0","1","1",1,"1","1",1,0,0.744754792049614,1
"9544",1989,500,"UGA",0,0,"Uganda",50,"UGA",1,0,17187128,-7,800,"Uganda","UGA",800,0,4,"Uganda","UGA","0","0","1","0","1","1",1,"1","0",1,0,0.885358090918376,1
"9545",1989,501,"KEN",0,0,"Kenya",40,"KEN",1,0,22672851,-7,404,"Kenya","KEN",404,0,4,"Kenya","KEN","0","0","1","0","1","1",1,"1","1",1,0,0.859346640260949,1
"9546",1989,510,"TZA",0,0,"Tanzania",47,"TZA",1,0.2,24693418,-6,834,"Tanzania","TZA",834,0,4,"Tanzania","TAZ","0","0","0","1","1","1",1,"1","1",1,0,0.645118707358427,1
"9548",1989,517,"RWA",0,0,"Rwanda",129,"RWA",1,0,7299316,-7,646,"Rwanda","RWA",646,0,4,"Rwanda","RWA","0","0","0","1","1","2",1,"1","1",1,0,0.223244187872953,1
"9549",1989,520,"SOM",0,0,"Somalia",130,"SOM",1,0,6718479,-7,706,"Somalia","SOM",706,0,4,"Somalia","SOM","0","0","1","0","1","2",1,"1","1",1,0,0.132044210181099,1
"9550",1989,522,"DJI",1,1,"Djibouti",113,"DJI",1,0,533370,-8,262,"Djibouti","DJI",262,0,4,"Djibouti","DJI","0","0","1","0","1","1",1,"1","1",1,0,0.652462101585776,1
"9551",1989,530,"ETH",0,0,"Ethiopia",38,"ETH",1,0,49337256,-8,231,"Ethiopia (1993-)","ETH",231,NA,NA,"Ethiopia","ETH","0","0","0","1","3","1",1,"1","0",0,0,0.793442503770974,1
"9552",1989,540,"AGO",0,0,"Angola",104,"AGO",1,2.024,10361000,-7,24,"Angola","AGO",24,0,4,"Angola","ANG","0","0","1","0","1","1",1,"1","0",1,0,0.776419701207376,1
"9553",1989,541,"MOZ",0,0,"Mozambique",57,"MOZ",1,0,13372117,-7,508,"Mozambique","MOZ",508,0,4,"Mozambique","MZM","0","0","0","1","1",".a",1,"1","0",1,NA,NA,1
"9554",1989,551,"ZMB",0,0,"Zambia",61,"ZMB",1,0,7893255,-9,894,"Zambia","ZMB",894,0,4,"Zambia","ZAM","0","0","1","0","1","2",1,"1","1",1,0,0.782019313834107,1
"9555",1989,552,"ZWE",0,0,"Zimbabwe",62,"ZWE",0,0,10177239,-6,716,"Zimbabwe","ZWE",716,0,4,"Zimbabwe","ZIM","0","0","0","0","1","2",0,"1","1",1,0,0.388175946188216,0
"9556",1989,553,"MWI",0,0,"Malawi",87,"MWI",1,0,9097072,-9,454,"Malawi","MWI",454,0,4,"Malawi","MAW","0","0","1","0","1",".a",1,"1","0",1,NA,0.791385190479244,1
"9557",1989,560,"ZAF",2,10,"South Africa",8,"ZAF",1,0.0788889,35921000,4,710,"South Africa","ZAF",710,0,4,"South Africa","SAF","1","0","1","0","3","3",1,"1","0",0,1,0.8572439057291,1
"9560",1989,571,"BWA",0,1,"Botswana",68,"BWA",0,0,1327270,7,72,"Botswana","BWA",72,0,4,"Botswana","BOT","0","0","0","0","1","1",0,"1","0",1,0,0.455019130483857,0
"9562",1989,580,"MDG",0,0,"Madagascar",125,"MDG",1,0,11691356,-6,450,"Madagascar","MDG",450,0,4,"Madagascar","MAG","0","0","0","1","1",".a",1,"1","1",1,NA,0.0412360167471831,1
"9563",1989,590,"MUS",0,0,"Mauritius",180,"MUS",0,0,1048921,10,480,"Mauritius","MUS",480,1,4,"Mauritius","MAS","0","0","0","0","1","2",0,"1","0",1,0,0.470342288100566,0
"9565",1989,600,"MAR",0,0,"Morocco",90,"MAR",0,0.0026,24335000,-8,504,"Morocco","MAR",504,0,3,"Morocco","MOR","0","0","1","0","1","1",1,"1","0",1,0,0.523541535800333,0
"9566",1989,615,"DZA",0,1,"Algeria",103,"DZA",1,8.4,24655000,-2,12,"Algeria","DZA",12,0,3,"Algeria","ALG","0","0","0","1","1","2",1,"1","1",1,0,0.345204551660722,1
"9567",1989,616,"TUN",0,0,"Tunisia",98,"TUN",1,1.79,8047000,-5,788,"Tunisia","TUN",788,0,3,"Tunisia","TUN","0","0","0","0","1","1",0,"1","1",1,0,0.052510456626959,0
"9569",1989,625,"SDN",0,0,"Sudan",33,"SDN",1,0.3,25329626,-7,736,"Sudan (-2011)","SDN",736,0,4,"Sudan","SUD","0","0","0","0","1","1",0,"1","0",1,0,0.74703640474248,0
"9570",1989,630,"IRN",0,0,"Iran",79,"IRN",1,92.85,55285000,-6,364,"Iran","IRN",364,0,3,"Iran","IRN","0","0","0","1","1","2",1,"1","1",1,0,0.741254781852847,1
"9571",1989,640,"TUR",0,0,"Turkey",99,"TUR",1,0.381,54902000,9,792,"Turkey","TUR",792,1,3,"Turkey","TUR","0","1","0","0","1","3",1,"1","0",1,1,0.311270932156796,1
"9572",1989,645,"IRQ",0,0,"Iraq",80,"IRQ",1,100,17632000,-9,368,"Iraq","IRQ",368,0,3,"Iraq","IRQ","0","0","1","0","1","1",1,"1","0",1,0,0.41032339570437,1
"9573",1989,651,"EGY",1,0,"Egypt",13,"EGY",1,4.3,56415000,-6,818,"Egypt","EGY",818,0,3,"Egypt","EGY","0","0","1","0","1","4",1,"1","1",1,1,0.0134057178169688,1
"9574",1989,652,"SYR",0,0,"Syria",97,"SYR",1,1.73,12341000,-9,760,"Syria","SYR",760,0,3,"Syria","SYR","0","0","0","0","1","2",1,"1","1",1,0,0.207339176701259,1
"9575",1989,660,"LBN",0,0,"Lebanon",44,"LBN",0,0,2926000,0,422,"Lebanon","LBN",422,0,3,"Lebanon","LEB","0","0","0","0","1","1",0,"1","0",1,0,0.129780982646309,0
"9576",1989,663,"JOR",2,2,"Jordan",83,"JOR",1,0.005,3103000,-4,400,"Jordan","JOR",400,0,3,"Jordan","JOR","0","0","0","1","1","1",1,"1","0",1,0,0.0360337287269346,1
"9577",1989,666,"ISR",1,2,"Israel",169,"ISR",0,0.001619,4397000,9,376,"Israel","ISR",376,1,3,"Israel","ISR","0","0","0","0","1","3",0,"1","0",1,1,0.298178885083368,0
"9579",1989,690,"KWT",0,0,NA,NA,NA,NA,NA,NA,NA,414,"Kuwait","KWT",414,0,3,"Kuwait","KUW","0","0","0","1","1","2",1,"1","0",1,0,0.75157237333533,NA
"9584",1989,700,"AFG",0,0,"Afghanistan",36,"AFG",1,0,12073000,-8,4,"Afghanistan","AFG",4,0,8,"Afghanistan","AFG","0","0","1","0","1","1",1,"1","0",1,0,0.695319302972568,1
"9585",1989,710,"CHN",2,9,"China",110,"CHN",1,23.55,1.12e+09,-7,156,"China","CHN",156,0,6,"China","CHN","0","0","1","0","1",".a",0,"1","0",1,NA,0.135117430220828,0
"9586",1989,712,"MNG",0,0,"Mongolia",89,"MNG",1,0,2171000,-7,496,"Mongolia","MNG",496,0,6,"Mongolia","MON","0","0","0","0","1","2",0,"1","0",1,0,0.33504078431527,0
"9587",1989,713,"TWN",0,1,"Taiwan",48,"TWN",0,0.005,20207541,-1,158,"Taiwan","TWN",158,0,6,"Taiwan","TAW","0","0","0","0","3","4",0,"1","0",0,1,0.283268903991666,0
"9588",1989,731,"PRK",0,0,"Korea_North",41,"PRK",1,0,19846857,-9,408,"Korea, North","PRK",408,0,6,"North Korea","PRK","0","0","0","0","3","2",0,"1","0",0,0,0.00305950537595023,0
"9589",1989,732,"KOR",5,3,"Korea_South",42,"KOR",0,0,42380000,6,410,"Korea, South","KOR",410,1,6,"South Korea","ROK","0","0","0","0","1","4",0,"1","1",1,1,0.00384418254250074,0
"9590",1989,740,"JPN",0,0,"Japan",9,"JPN",0,0.0545,1.23e+08,10,392,"Japan","JPN",392,1,6,"Japan","JPN","0","0","0","0","3","4",0,"1","0",0,1,0.0135357907915533,0
"9591",1989,750,"IND",3,2,"India",39,"IND",0,6.3542,844300000,8,356,"India","IND",356,1,8,"India","IND","0","0","0","0","3","1",0,"1","0",0,0,NA,0
"9592",1989,760,"BTN",0,0,"Bhutan",53,"BTN",1,0,542166,-10,64,"Bhutan","BTN",64,0,8,"Bhutan","BHU","0","0","0","1","1",".a",1,"1","0",1,NA,0.597707020845993,1
"9593",1989,770,"PAK",1,1,"Pakistan",29,"PAK",0,0.170438,1.12e+08,8,586,"Pakistan (1971-)","PAK",586,1,8,"Pakistan","PAK","0","0","0","1","1","2",1,"1","0",1,0,0.664144899550313,0
"9594",1989,771,"BGD",1,0,"Bangladesh",24,"BGD",0,5e-04,1.11e+08,-5,50,"Bangladesh","BGD",50,1,8,"Bangladesh","BNG","0","0","1","0","1","1",1,"1","1",1,0,0.0358673607975242,0
"9596",1989,780,"LKA",0,0,"Sri Lanka",131,"LKA",0,0,17073000,5,144,"Sri Lanka","LKA",144,1,8,"Sri Lanka","SRI","0","0","1","0","1","4",1,"1","1",1,1,0.377557168405019,0
"9599",1989,800,"THA",0,0,"Thailand",49,"THA",0,0.0852,53624669,3,764,"Thailand","THA",764,1,7,"Thailand","THI","0","0","1","0","1","2",1,"1","0",1,0,0.368960719409783,0
"9600",1989,811,"KHM",0,0,"Cambodia",55,"KHM",1,0,9360000,0,116,"Cambodia","KHM",116,0,7,"Cambodia","CAM","0","0","0","0","1",".a",1,"1","0",1,NA,0.184172805916649,1
"9602",1989,816,"VNM",0,0,"Vietnam_Democratic Republic of",34,"VNM",1,0.1,64930000,-7,704,"Vietnam","VNM",704,0,7,"Vietnam","DRV","0","0","1","0","1","2",1,"1","0",1,0,0.263293211290601,1
"9603",1989,820,"MYS",0,0,"Malaysia",177,"MYS",0,2.922,17604000,4,458,"Malaysia (1966-)","MYS",458,0,7,"Malaysia","MAL","0","0","0","0","3","2",0,"1","0",0,0,0.595506870872435,0
"9605",1989,840,"PHL",0,2,"Philippines",46,"PHL",1,0.0158,60931000,8,608,"Philippines","PHL",608,1,7,"Philippines","PHI","0","0","1","0","1","4",1,"1","1",1,1,0.828113364136641,1
"9606",1989,850,"IDN",0,4,"Indonesia",56,"IDN",1,8.25,174500000,-7,360,"Indonesia","IDN",360,0,7,"Indonesia","INS","0","0","1","0","1","3",1,"1","0",1,1,0.775685070960471,1
"9607",1989,900,"AUS",0,1,"Australia",67,"AUS",0,1.673089,16814400,10,36,"Australia","AUS",36,1,5,"Australia","AUL","0","0","0","0","3","4",0,"1","0",0,1,0.0929945461543582,0
"9608",1989,910,"PNG",1,0,"Papua New Guinea",93,"PNG",1,0.2,4026334,4,598,"Papua New Guinea","PNG",598,1,9,"Papua New Guinea","PNG","0","0","0","0","3","2",0,"1","0",0,0,NA,0
"9609",1989,920,"NZL",0,0,"New Zealand",185,"NZL",0,0.18265,3398000,10,554,"New Zealand","NZL",554,1,5,"New Zealand","NEW","0","0","0","0","1","2",0,"1","0",1,0,0.315292366828843,0
"9611",1989,940,"SLB",0,0,"Solomon Islands",203,"SLB",0,NA,304912,7,90,"Solomon Islands","SLB",90,1,9,"Solomon Islands","SOL","0","0","0","0","3","2",0,"1","0",0,0,0.113142838769301,0
"9838",1990,2,"USA",0,3,"United States",20,"USA",0,26.501,249600000,10,840,"United States","USA",840,1,5,"United States of America","USA","0","0","0","0","3","1",0,"1","1",0,0,0.383652834321511,0
"9839",1990,20,"CAN",3,2,"Canada",66,"CAN",0,6.133495,27791000,10,124,"Canada","CAN",124,1,5,"Canada","CAN","0","0","0","0","3","2",0,"1","0",0,0,0.706646525832913,0
"9841",1990,40,"CUB",0,0,"Cuba",155,"CUB",1,0,10604907,-7,192,"Cuba","CUB",192,0,2,"Cuba","CUB","0","0","0","1","1","2",1,"1","0",1,0,0.483001935418815,1
"9842",1990,41,"HTI",0,2,"Haiti",26,"HTI",1,0,7109594,7,332,"Haiti","HTI",332,0,2,"Haiti","HAI","0","0","1","0","1","2",1,"1","1",1,0,0.106106909569416,1
"9843",1990,42,"DOM",0,0,"Dominican Republic",114,"DOM",0,0,7294812,6,214,"Dominican Republic","DOM",214,1,2,"Dominican Republic","DOM","0","0","0","0","1","3",0,"1","1",1,1,0.43195576296088,0
"9844",1990,51,"JAM",0,0,"Jamaica",120,"JAM",0,0,2364000,10,388,"Jamaica","JAM",388,1,10,"Jamaica","JAM","0","0","0","0","1","2",0,"1","0",1,0,0.27276472323025,0
"9845",1990,52,"TTO",0,0,"Trinidad and Tobago",135,"TTO",0,0.521,1219000,9,780,"Trinidad and Tobago","TTO",780,1,10,"Trinidad and Tobago","TRI","0","0","0","0","3","1",0,"1","0",0,0,0.642632826571216,0
"9853",1990,70,"MEX",0,0,"Mexico",3,"MEX",0,56.365,83404000,0,484,"Mexico","MEX",484,0,2,"Mexico","MEX","0","0","0","0","3","4",1,"1","1",0,1,0.567767834791542,0
"9855",1990,90,"GTM",0,0,"Guatemala",78,"GTM",1,0.0416,8907610,3,320,"Guatemala","GTM",320,1,2,"Guatemala","GUA","0","0","0","0","1","4",0,"1","1",1,1,0.560473620112907,0
"9856",1990,91,"HND",0,1,"Honduras",27,"HND",0,0,4901000,6,340,"Honduras","HND",340,1,2,"Honduras","HON","0","0","1","0","1","4",1,"1","1",1,1,0.192144127353362,0
"9857",1990,92,"SLV",0,0,"El Salvador",22,"SLV",1,0,5110176,6,222,"El Salvador","SLV",222,1,2,"El Salvador","SAL","0","0","0","0","1","3",0,"1","1",1,1,0.179716243280322,0
"9858",1990,93,"NIC",1,0,"Nicaragua",59,"NIC",0,0,4140918,6,558,"Nicaragua","NIC",558,1,2,"Nicaragua","NIC","0","0","0","0","1","3",0,"1","1",1,1,0.511043308554691,0
"9859",1990,94,"CRI",0,1,"Costa Rica",73,"CRI",0,0,3075679,10,188,"Costa Rica","CRI",188,1,2,"Costa Rica","COS","0","0","1","0","1","3",1,"1","1",1,1,0.335680370876425,0
"9860",1990,95,"PAN",0,0,"Panama",92,"PAN",0,0,2410908,8,591,"Panama","PAN",591,1,2,"Panama","PAN","0","0","1","0","1","3",1,"1","1",1,1,0.559605814086588,0
"9861",1990,100,"COL",0,0,"Colombia",15,"COL",0,2.06,34874523,8,170,"Colombia","COL",170,1,2,"Colombia","COL","0","0","0","0","1","3",0,"1","1",1,1,0.64962017690626,0
"9862",1990,101,"VEN",1,0,"Venezuela",51,"VEN",0,58.504,19750000,9,862,"Venezuela","VEN",862,1,2,"Venezuela","VEN","0","0","0","0","3","4",0,"1","1",0,1,0.492588463239574,0
"9863",1990,110,"GUY",0,0,"Guyana",166,"GUY",0,0,730620,-7,328,"Guyana","GUY",328,0,10,"Guyana","GUY","0","0","0","0","1","3",0,"1","0",1,1,0.663482359266544,0
"9865",1990,130,"ECU",0,0,"Ecuador",75,"ECU",0,1.514,10271884,9,218,"Ecuador","ECU",218,1,2,"Ecuador","ECU","0","0","0","0","1","3",0,"1","1",1,1,0.627361892788145,0
"9866",1990,135,"PER",0,0,"Peru",30,"PER",0,0.411979,21762177,8,604,"Peru","PER",604,0,2,"Peru","PER","0","0","0","0","1","2",0,"1","1",1,0,0.626879192978923,0
"9867",1990,140,"BRA",0,0,"Brazil",19,"BRA",0,2.816,1.5e+08,8,76,"Brazil","BRA",76,1,2,"Brazil","BRA","0","0","0","0","3","4",0,"1","1",0,1,0.567232619938463,0
"9868",1990,145,"BOL",0,0,"Bolivia",25,"BOL",0,0.182,6668714,9,68,"Bolivia","BOL",68,1,2,"Bolivia","BOL","0","0","0","0","1","4",0,"1","1",1,1,0.591382166374871,0
"9869",1990,150,"PRY",0,1,"Paraguay",189,"PRY",0,0,4218760,2,600,"Paraguay","PRY",600,1,2,"Paraguay","PAR","0","0","1","0","1","3",1,"1","1",1,1,0.143441129553189,0
"9871",1990,160,"ARG",0,4,"Argentina",37,"ARG",0,2.2799,32580860,7,32,"Argentina","ARG",32,1,2,"Argentina","ARG","0","0","0","0","3","3",0,"1","1",0,1,0.109450372000398,0
"9872",1990,165,"URY",0,0,"Uruguay",102,"URY",0,0,3105559,10,858,"Uruguay","URY",858,1,2,"Uruguay","URU","0","0","0","0","3","3",0,"1","1",0,1,0.189248283828599,0
"9873",1990,200,"GBR",2,2,"United Kingdom",101,"GBR",0,4.25562,57561000,10,826,"United Kingdom","GBR",826,1,5,"United Kingdom","UKG","0","0","0","0","1","1",0,"1","0",1,0,0.337029881891054,0
"9874",1990,205,"IRL",0,0,"Ireland",81,"IRL",0,0,3505800,10,372,"Ireland","IRL",372,1,5,"Ireland","IRE","0","0","0","0","1","3",0,"1","1",1,1,0.117276224863075,0
"9875",1990,210,"NLD",0,0,"Netherlands",91,"NLD",0,0.1698,14952000,10,528,"Netherlands","NLD",528,1,5,"Netherlands","NTH","0","0","0","0","1","3",0,"1","0",1,1,0.0882202490276265,0
"9876",1990,211,"BEL",0,0,"Belgium",148,"BEL",0,0,9967400,10,56,"Belgium","BEL",56,1,5,"Belgium","BEL","0","0","0","0","3","3",0,"1","0",0,1,0.56353125599155,0
"9878",1990,220,"FRA",1,2,"France",76,"FRA",0,0.189899,56735000,9,250,"France (1963-)","FRA",250,1,5,"France","FRN","0","0","0","0","1","2",0,"1","1",1,0,NA,0
"9881",1990,225,"CHE",0,0,"Switzerland",6,"CHE",0,0,6712000,10,756,"Switzerland","CHE",756,1,5,"Switzerland","SWZ","0","0","0","0","2","2",0,"1","0",0,0,0.302777749797931,0
"9882",1990,230,"ESP",0,0,"Spain",96,"ESP",0,0.025,38836000,10,724,"Spain","ESP",724,1,5,"Spain","SPN","0","0","1","0","1","4",1,"1","0",1,1,0.587127696431785,0
"9883",1990,235,"PRT",0,0,"Portugal",21,"PRT",0,0,9896000,10,620,"Portugal","PRT",620,1,5,"Portugal","POR","0","0","1","0","1","3",1,"1","1",1,1,0.025534640760884,0
"9885",1990,290,"POL",0,2,"Poland",17,"POL",0,0.0281,38111000,5,616,"Poland","POL",616,1,1,"Poland","POL","0","0","1","0","1","2",1,"1","0",1,0,0.028722006462258,0
"9886",1990,305,"AUT",0,1,"Austria",144,"AUT",0,0.065997,7710882,10,40,"Austria","AUT",40,1,5,"Austria","AUS","0","0","0","0","3","3",0,"1","1",0,1,0.13859937526948,0
"9887",1990,310,"HUN",0,0,"Hungary",210,"HUN",0,0.1565,10373988,10,348,"Hungary","HUN",348,1,1,"Hungary","HUN","0","0","0","0","1","4",0,"1","0",1,1,0.104392070888138,0
"9888",1990,325,"ITA",0,3,"Italy",82,"ITA",0,0.727103,56719000,10,380,"Italy","ITA",380,1,5,"Italy","ITA","0","0","0","0","3","4",0,"1","0",0,1,0.0725540906795558,0
"9892",1990,339,"ALB",4,7,"Albania",12,"ALB",1,NA,3289476,1,8,"Albania","ALB",8,0,1,"Albania","ALB","0","0","1","0","1","2",1,"1","0",1,0,0.100942976885124,1
"9893",1990,350,"GRC",2,1,"Greece",164,"GRC",0,0.0725,10161000,10,300,"Greece","GRC",300,1,5,"Greece","GRC","0","0","0","0","3","3",0,"1","0",0,1,0.0766000227237835,0
"9894",1990,352,"CYP",0,0,"Cyprus",156,"CYP",0,0,579900,10,196,"Cyprus (1975-)","CYP",196,1,3,"Cyprus","CYP","0","0","0","0","3","3",0,"1","1",0,1,0.342335268422597,0
"9895",1990,355,"BGR",5,3,"Bulgaria",152,"BGR",0,NA,8718000,8,100,"Bulgaria","BGR",100,1,1,"Bulgaria","BUL","0","0","1","0","1","2",1,"1","0",1,0,0.269501168173991,0
"9896",1990,360,"ROM",6,7,"Romania",190,"ROU",0,1.5,23207000,5,642,"Romania","ROU",642,1,1,"Romania","ROM","0","0","0","1","1","2",1,"1","0",1,0,0.20006596951066,0
"9897",1990,375,"FIN",0,0,"Finland",163,"FIN",0,0,4986000,10,246,"Finland","FIN",246,1,5,"Finland","FIN","0","0","0","0","3","3",0,"1","0",0,1,0.127508408020841,0
"9898",1990,380,"SWE",0,0,"Sweden",5,"SWE",0,0,8559000,10,752,"Sweden","SWE",752,1,5,"Sweden","SWD","0","0","0","0","1","3",0,"1","0",1,1,0.168906431746152,0
"9899",1990,385,"NOR",0,0,"Norway",186,"NOR",0,11.546204,4241500,10,578,"Norway","NOR",578,1,5,"Norway","NOR","0","0","0","0","1","3",0,"1","0",1,1,0.0666230391728557,0
"9900",1990,390,"DNK",0,0,"Denmark",158,"DNK",0,0.849124,5140000,10,208,"Denmark","DNK",208,1,5,"Denmark","DEN","0","0","0","0","1","3",0,"1","0",1,1,0.0581509300381019,0
"9905",1990,411,"GNQ",0,0,NA,NA,NA,NA,NA,NA,NA,226,"Equatorial Guinea","GNQ",226,0,4,"Equatorial Guinea","EQG","0","0","1","0","1",".a",1,"1","1",1,NA,NA,NA
"9906",1990,420,"GMB",0,0,"Gambia",117,"GMB",0,0,962473,8,270,"Gambia","GMB",270,0,4,"Gambia","GAM","0","0","0","0","1","1",0,"1","1",1,0,0.759618107837082,0
"9907",1990,432,"MLI",0,0,"Mali",28,"MLI",1,0,7668982,-7,466,"Mali","MLI",466,0,4,"Mali","MLI","0","0","0","1","3","1",1,"1","1",0,0,0.852488476264373,1
"9908",1990,433,"SEN",0,0,"Senegal",31,"SEN",0,0,7895770,-1,686,"Senegal","SEN",686,0,4,"Senegal","SEN","0","0","1","0","1","4",1,"1","1",1,1,0.779106049493911,0
